Country Name,Series Name,Series Code,2017 [YR2017],2018 [YR2018]
Montenegro,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.105,79.199
Morocco,Military expenditure (current USD),MS.MIL.XPND.CD,3461461531.38359,3696856944.7441
Morocco,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Morocco,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.09486698829404,..
Morocco,"Armed forces personnel, total",MS.MIL.TOTL.P1,246000,..
Morocco,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.19307184121063,3.12841439874879
Morocco,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Morocco,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,24.50376340417,24.6834070880413
Morocco,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Morocco,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,51.201279853636,48.6166852546091
Morocco,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Morocco,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Morocco,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Morocco,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Morocco,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Morocco,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Morocco,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Morocco,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Morocco,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Morocco,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Morocco,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Morocco,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Morocco,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.1870002746582,9.07800006866455
Morocco,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Morocco,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Morocco,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Morocco,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Morocco,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.218,76.453
Morocco,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.948,75.19
Morocco,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.438,77.668
Mozambique,Military expenditure (current USD),MS.MIL.XPND.CD,129258386.223763,169589578.881903
Mozambique,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Mozambique,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.0889125773549527,..
Mozambique,"Armed forces personnel, total",MS.MIL.TOTL.P1,11000,..
Mozambique,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.03225317245593,1.16716655635427
Mozambique,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Mozambique,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,17.6864239733198,20.050842724026
Mozambique,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,1.82752001285553,..
Mozambique,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,20.8723139340956,17.2075489812406
Mozambique,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Mozambique,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Mozambique,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Mozambique,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Mozambique,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,14.9579200744629,..
Mozambique,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,1.97415995597839,..
Mozambique,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,46.3392906188965,..
Mozambique,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,1.97415995597839,..
Mozambique,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,8.68706035614014,..
Mozambique,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,0.208169996738434,..
Mozambique,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.0383200012147427,..
Mozambique,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Mozambique,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.30800008773804,3.23699998855591
Mozambique,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Mozambique,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Mozambique,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Mozambique,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Mozambique,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.309,60.163
Mozambique,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,56.293,57.114
Mozambique,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,62.091,62.966
Myanmar,Military expenditure (current USD),MS.MIL.XPND.CD,..,..
Myanmar,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Myanmar,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2.11254120587805,..
Myanmar,"Armed forces personnel, total",MS.MIL.TOTL.P1,513000,..
Myanmar,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..
Myanmar,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Myanmar,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,16.3289058451742,..
Myanmar,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Myanmar,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,48.4607551623923,52.8466493220916
Myanmar,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,79.6577377319336,..
Myanmar,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,50.8177490234375,..
Myanmar,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,88.8507537841797,..
Myanmar,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,82.784553527832,..
Myanmar,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Myanmar,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Myanmar,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Myanmar,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Myanmar,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Myanmar,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Myanmar,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Myanmar,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Myanmar,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.55099999904633,1.49399995803833
Myanmar,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.55610001087189,0.865899980068207
Myanmar,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Myanmar,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Myanmar,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Myanmar,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.558,66.867
Myanmar,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.419,63.761
Myanmar,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.603,69.874
Namibia,Military expenditure (current USD),MS.MIL.XPND.CD,456081144.821039,455569084.303806
Namibia,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Namibia,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.76894484651087,..
Namibia,"Armed forces personnel, total",MS.MIL.TOTL.P1,16000,..
Namibia,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.42741924763632,3.21691602489875
Namibia,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Namibia,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,37.0717072904031,33.5848351105969
Namibia,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Namibia,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
Namibia,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Namibia,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Namibia,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,96.5709991455078,..
Namibia,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,96.3089218139648,..
Namibia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Namibia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Namibia,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Namibia,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Namibia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Namibia,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Namibia,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Namibia,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Namibia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,21.5739994049072,19.8770008087158
Namibia,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,19.8770008087158
Namibia,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Namibia,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Namibia,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Namibia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.021,63.373
Namibia,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.02,60.357
Namibia,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.823,66.18
Nauru,Military expenditure (current USD),MS.MIL.XPND.CD,..,..
Nauru,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Nauru,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..
Nauru,"Armed forces personnel, total",MS.MIL.TOTL.P1,..,..
Nauru,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..
Nauru,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Nauru,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,90.3863899931177,82.85420900625
Nauru,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Nauru,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
Nauru,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Nauru,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Nauru,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Nauru,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Nauru,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Nauru,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Nauru,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Nauru,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Nauru,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Nauru,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Nauru,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Nauru,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Nauru,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Nauru,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Nauru,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Nauru,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Nauru,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Nauru,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..
Nauru,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..
Nauru,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..
Nepal,Military expenditure (current USD),MS.MIL.XPND.CD,436745563.546622,429373005.932663
Nepal,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Nepal,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.706490082834701,..
Nepal,"Armed forces personnel, total",MS.MIL.TOTL.P1,112000,..
Nepal,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.72916753465807,1.55781327529318
Nepal,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Nepal,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,19.377207807653,..
Nepal,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Nepal,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,190.094633169315,151.252633740545
Nepal,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Nepal,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Nepal,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Nepal,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Nepal,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Nepal,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Nepal,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Nepal,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Nepal,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Nepal,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Nepal,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Nepal,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Nepal,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.39600002765656,1.35000002384186
Nepal,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.3554000854492,..
Nepal,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Nepal,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Nepal,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Nepal,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.169,70.478
Nepal,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.71,68.989
Nepal,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.586,71.9
Netherlands,Military expenditure (current USD),MS.MIL.XPND.CD,9580685498.2163,11114927469.5183
Netherlands,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Netherlands,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.449997140871824,..
Netherlands,"Armed forces personnel, total",MS.MIL.TOTL.P1,41000,..
Netherlands,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.15680366756712,1.21659244560029
Netherlands,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Netherlands,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,37.7975359888152,37.5871241629944
Netherlands,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,31.0932102203369
Netherlands,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
Netherlands,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,89.0810165405273,..
Netherlands,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,89.0585021972656,..
Netherlands,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.0032119750977,..
Netherlands,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,89.2586212158203,..
Netherlands,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,90.3683166503906
Netherlands,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,33.2913818359375
Netherlands,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,98.5149765014648
Netherlands,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,33.039680480957
Netherlands,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,71.1049575805664
Netherlands,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,11.7291698455811
Netherlands,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,0.627430021762848
Netherlands,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Netherlands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.83900022506714,3.82999992370605
Netherlands,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.83860015869141,3.83049988746643
Netherlands,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Netherlands,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Netherlands,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Netherlands,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7609756097561,81.8121951219512
Netherlands,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,80.2,80.3
Netherlands,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.4,83.4
New Caledonia,Military expenditure (current USD),MS.MIL.XPND.CD,..,..
New Caledonia,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
New Caledonia,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..
New Caledonia,"Armed forces personnel, total",MS.MIL.TOTL.P1,..,..
New Caledonia,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..
New Caledonia,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
New Caledonia,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..
New Caledonia,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
New Caledonia,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
New Caledonia,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
New Caledonia,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
New Caledonia,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
New Caledonia,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
New Caledonia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
New Caledonia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
New Caledonia,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
New Caledonia,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
New Caledonia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
New Caledonia,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
New Caledonia,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
New Caledonia,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
New Caledonia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.2489995956421,12.8470001220703
New Caledonia,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
New Caledonia,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
New Caledonia,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
New Caledonia,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
New Caledonia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.1487804878049,77.1487804878049
New Caledonia,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.1,75.1
New Caledonia,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.3,79.3
New Zealand,Military expenditure (current USD),MS.MIL.XPND.CD,2328156653.09662,2525003415.11223
New Zealand,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
New Zealand,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.333785674734761,..
New Zealand,"Armed forces personnel, total",MS.MIL.TOTL.P1,9000,..
New Zealand,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.21180847634117,1.28659946458207
New Zealand,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
New Zealand,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,30.0889749017655,30.2650391515446
New Zealand,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
New Zealand,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
New Zealand,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
New Zealand,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
New Zealand,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
New Zealand,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
New Zealand,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
New Zealand,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
New Zealand,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
New Zealand,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
New Zealand,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
New Zealand,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
New Zealand,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
New Zealand,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
New Zealand,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.7020001411438,4.2979998588562
New Zealand,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.7039999961853,4.29930019378662
New Zealand,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
